district_id,total_none,total_0,total_5,total_10,total_15,total_20,total_25,total_30,total_35,total_40,total_45,total_50,total_55,total_60,total_65,total_70,total_75,total_80,total_85,total_90,total_95,total_100,male_none,male_0,male_5,male_10,male_15,male_20,male_25,male_30,male_35,male_40,male_45,male_50,male_55,male_60,male_65,male_70,male_75,male_80,male_85,male_90,male_95,male_100,female_none,female_0,female_5,female_10,female_15,female_20,female_25,female_30,female_35,female_40,female_45,female_50,female_55,female_60,female_65,female_70,female_75,female_80,female_85,female_90,female_95,female_100
376,5798,237468,283373,286358,229826,212210,200494,171826,174957,160485,142867,112812,88348,84912,53895,39165,17282,10403,3549,2100,799,811,2885,120314,145213,144421,116965,102128,98063,83652,84987,80167,72850,57411,43972,41832,26394,18352,8028,4989,1776,1009,411,394,2913,117154,138160,141937,112861,110082,102431,88174,89970,80318,70017,55401,44376,43080,27501,20813,9254,5414,1773,1091,388,417
377,3515,197458,227892,243440,214714,209861,210463,178885,170873,145554,127263,100352,77071,73505,52635,41805,21662,13627,5375,2571,1139,869,1755,101496,116572,124011,109635,105710,104886,90986,87203,76152,66773,52800,39371,37263,27044,20971,11137,7035,2885,1191,532,379,1760,95962,111320,119429,105079,104151,105577,87899,83670,69402,60490,47552,37700,36242,25591,20834,10525,6592,2490,1380,607,490
378,3562,127909,139948,162454,147509,140434,130406,111249,106288,93693,82399,67111,50226,45959,33684,31040,15626,9998,3805,1724,815,498,1760,65735,71863,82158,73217,69202,64008,55418,52997,48032,42142,35380,25525,23542,16983,15502,8092,5240,2115,779,343,227,1802,62174,68085,80296,74292,71232,66398,55831,53291,45661,40257,31731,24701,22417,16701,15538,7534,4758,1690,945,472,271
379,3624,112440,123442,146260,135500,130371,123271,104557,100528,89502,79972,66529,55056,53511,39772,35477,20388,12512,4477,1873,768,531,1859,58349,63608,74101,66595,62335,58591,50744,48940,45188,39980,33669,27353,27390,20124,17716,10660,6657,2420,900,391,244,1765,54091,59834,72159,68905,68036,64680,53813,51588,44314,39992,32860,27703,26121,19648,17761,9728,5855,2057,973,377,287
380,3174,77146,85471,102173,101364,105529,106213,88679,84503,76789,67177,56592,46260,42737,30726,28691,16368,10684,3842,1688,708,457,1565,39928,44268,52473,51058,52109,52282,44766,42512,39605,34471,29214,23567,22269,15513,14274,8629,5757,2189,832,379,205,1609,37218,41203,49700,50306,53420,53931,43913,41991,37184,32706,27378,22693,20468,15213,14417,7739,4927,1653,856,329,252
381,9184,190662,205755,238642,245866,250178,241198,207895,202998,177848,154349,121868,99347,92341,65001,56032,31244,19850,7578,3850,1538,1246,4975,99480,106908,121601,125374,126966,120569,105428,103529,94759,81924,64478,52222,48203,33244,28601,16466,10507,4236,1905,778,607,4209,91182,98847,117041,120492,123212,120629,102467,99469,83089,72425,57390,47125,44138,31757,27431,14778,9343,3342,1945,760,639
382,4947,150962,162138,181807,174316,177973,162951,135998,130723,113190,99481,80799,66424,63848,43101,37772,19611,12688,4605,2263,977,618,2565,78401,83508,92921,86893,87903,80830,68143,65762,58550,50696,41446,32774,32999,21822,19229,10249,6852,2560,1109,497,325,2382,72561,78630,88886,87423,90070,82121,67855,64961,54640,48785,39353,33650,30849,21279,18543,9362,5836,2045,1154,480,293
383,2483,97908,104333,116633,111728,108215,102880,92312,90208,77290,66423,54310,45895,45442,29920,23931,11128,7064,2335,1362,459,552,1371,52164,54269,59558,57172,53578,50673,46279,46575,40490,34507,27906,23357,23638,15637,12758,6032,3969,1361,762,263,274,1112,45744,50064,57075,54556,54637,52207,46033,43633,36800,31916,26404,22538,21804,14283,11173,5096,3095,974,600,196,278
384,4290,106759,115546,134215,122038,119804,110131,99475,95845,82456,69745,54889,44169,43348,27676,22100,9784,6692,2371,1411,565,512,2261,56478,60512,68696,61264,59356,55035,50103,49031,43405,37090,29096,22977,22364,14542,11806,5210,3701,1432,790,297,272,2029,50281,55034,65519,60774,60448,55096,49372,46814,39051,32655,25793,21192,20984,13134,10294,4574,2991,939,621,268,240
385,1573,74225,83736,94282,85109,81985,82799,73111,73146,61786,54043,43784,39508,40711,26779,21699,11191,7722,2829,1611,633,527,868,39762,44812,48616,44455,42577,41703,36653,37882,33093,28678,22315,20133,21632,14158,11589,6104,4324,1742,890,371,279,705,34463,38924,45666,40654,39408,41096,36458,35264,28693,25365,21469,19375,19079,12621,10110,5087,3398,1087,721,262,248
386,7105,164665,186068,204115,211257,223140,210276,185882,180906,154168,132390,103621,83235,72841,47729,39128,20426,13747,5502,2986,1377,1109,3863,85817,96823,106035,110381,113883,103760,94100,92103,81980,70228,55509,44008,38763,25430,20490,10782,7404,3061,1476,700,541,3242,78848,89245,98080,100876,109257,106516,91782,88803,72188,62162,48112,39227,34078,22299,18638,9644,6343,2441,1510,677,568
387,4500,120901,136572,161415,154296,162387,152563,130744,129725,115983,100978,79797,63293,60986,44254,37998,20319,13046,4791,2416,1067,699,2188,62343,70896,82514,78016,81343,75504,65564,65258,60325,52654,41910,31775,31570,22217,19202,10565,6871,2723,1156,488,298,2312,58558,65676,78901,76280,81044,77059,65180,64467,55658,48324,37887,31518,29416,22037,18796,9754,6175,2068,1260,579,401
388,10794,288990,340292,387949,352040,319599,291362,256254,253926,225241,189335,151588,121201,123636,81729,68639,31108,21839,6568,4012,1472,1457,5529,151302,176095,194554,176966,162910,144184,123501,123112,115127,98706,76524,59861,60743,41144,34262,16246,11266,3641,2060,757,728,5265,137688,164197,193395,175074,156689,147178,132753,130814,110114,90629,75064,61340,62893,40585,34377,14862,10573,2927,1952,715,729
389,3315,58573,71865,66754,54704,48534,44957,39002,39873,35398,29770,22857,17958,19286,11182,7838,2921,1843,496,386,163,142,1629,29775,36296,33455,27152,22921,21860,18510,19093,17572,15310,11246,8334,8638,4986,3460,1312,794,231,160,76,72,1686,28798,35569,33299,27552,25613,23097,20492,20780,17826,14460,11611,9624,10648,6196,4378,1609,1049,265,226,87,70
390,1237,74618,91046,86398,64450,62252,57861,47309,48044,44376,37742,29740,24594,29055,15757,10288,4186,2529,691,558,177,202,603,37779,45946,43231,30918,28684,28180,23021,23247,22289,19360,15018,11567,14110,7626,4605,1909,1099,306,247,94,106,634,36839,45100,43167,33532,33568,29681,24288,24797,22087,18382,14722,13027,14945,8131,5683,2277,1430,385,311,83,96
391,1078,43939,45631,52321,40536,36141,34899,31066,31226,26610,22669,17993,15656,16934,10322,7733,3124,2062,556,348,140,178,558,22178,23030,26470,20188,17655,17324,14994,15506,13837,11796,9185,7691,8714,5277,3933,1566,1061,300,188,85,89,520,21761,22601,25851,20348,18486,17575,16072,15720,12773,10873,8808,7965,8220,5045,3800,1558,1001,256,160,55,89
392,1412,53513,53295,62944,64631,56706,50472,43522,42307,36718,31213,25991,22573,24743,16690,12140,5177,3690,1202,696,264,284,772,27362,27175,31484,32321,29379,26164,22179,21848,18987,16217,13259,10945,12595,8644,6266,2578,1868,629,356,141,143,640,26151,26120,31460,32310,27327,24308,21343,20459,17731,14996,12732,11628,12148,8046,5874,2599,1822,573,340,123,141
393,4084,153131,156050,168234,157508,139994,129109,117099,116820,105269,90823,73178,61736,66720,44485,33268,14475,10031,3228,2027,755,973,2119,78047,79218,84574,79033,70971,64195,57808,59200,53684,47008,38023,30037,33140,21732,16441,6677,4816,1525,978,395,476,1965,75084,76832,83660,78475,69023,64914,59291,57620,51585,43815,35155,31699,33580,22753,16827,7798,5215,1703,1049,360,497
394,1301,62093,65223,68215,53796,48760,45988,41977,40876,37156,32672,25932,21844,26875,16115,11194,4777,3343,1044,702,224,275,713,31337,32513,34270,26652,23638,22870,20363,20445,18571,16870,13075,10310,13034,7666,5204,1978,1441,438,332,107,135,588,30756,32710,33945,27144,25122,23118,21614,20431,18585,15802,12857,11534,13841,8449,5990,2799,1902,606,370,117,140
395,5398,154958,169058,175070,137442,123931,119701,112693,114453,101317,87315,69364,56553,60233,37809,27280,11751,7802,2276,1450,526,489,2871,78789,85972,88148,68805,60492,59277,54774,57527,51762,44819,35935,26953,29471,18045,12509,5095,3588,1021,702,285,261,2527,76169,83086,86922,68637,63439,60424,57919,56926,49555,42496,33429,29600,30762,19764,14771,6656,4214,1255,748,241,228
396,3751,99656,125669,108545,86596,80515,76588,65878,67090,60863,51935,39560,28658,31655,20477,12297,3941,2505,723,539,228,242,1932,50607,63592,54800,42140,37629,37396,31622,32181,30375,26311,20032,13424,13173,8523,4904,1566,1025,299,229,99,101,1819,49049,62077,53745,44456,42886,39192,34256,34909,30488,25624,19528,15234,18482,11954,7393,2375,1480,424,310,129,141
397,6427,143050,159292,142497,105291,97925,97151,82874,82924,69905,61849,46104,35985,37515,24210,15826,5922,3379,1073,894,431,422,3107,71554,79042,71710,52077,45842,48797,40975,41492,35970,31778,24273,17229,17575,10967,7100,2561,1505,471,409,187,191,3320,71496,80250,70787,53214,52083,48354,41899,41432,33935,30071,21831,18756,19940,13243,8726,3361,1874,602,485,244,231
398,5060,153874,176510,149501,117147,113428,108118,93375,94713,85709,75006,55549,42901,49684,30614,17083,5832,3295,898,674,324,352,2584,77760,87532,75119,56680,53033,53841,46063,45951,43268,38753,29119,20694,22171,13859,7525,2438,1394,386,311,153,175,2476,76114,88978,74382,60467,60395,54277,47312,48762,42441,36253,26430,22207,27513,16755,9558,3394,1901,512,363,171,177
399,1640,74752,84725,69745,51411,50434,50846,41845,40266,35296,28948,21141,15648,20365,12704,7758,2677,1705,530,382,187,187,822,37782,41808,35419,24564,23686,25640,21166,19967,18665,15196,11263,7447,8875,5604,3332,1155,697,206,161,85,84,818,36970,42917,34326,26847,26748,25206,20679,20299,16631,13752,9878,8201,11490,7100,4426,1522,1008,324,221,102,103
400,241,65943,71384,73306,67899,65971,55078,45982,43961,38623,36456,28328,21001,16812,11450,8247,3622,2684,841,608,247,233,132,33502,36276,37245,34794,33317,28340,23018,22365,19360,18236,15320,11558,8135,5389,3832,1629,1322,403,314,127,123,109,32441,35108,36061,33105,32654,26738,22964,21596,19263,18220,13008,9443,8677,6061,4415,1993,1362,438,294,120,110
401,1458,257859,290067,281136,223980,207910,180484,157419,153418,133845,117233,88219,71932,71792,51345,35129,15164,11516,4306,3213,1614,847,762,130680,148354,143057,114878,101989,91498,77648,77321,67753,60868,46582,35380,35153,25139,18108,7095,5956,2070,1583,799,456,696,127179,141713,138079,109102,105921,88986,79771,76097,66092,56365,41637,36552,36639,26206,17021,8069,5560,2236,1630,815,391
402,149,85219,89131,92491,81408,75792,64924,55545,57054,53075,48781,37499,31069,29196,20853,14644,7064,4537,1489,978,458,313,88,42807,45038,46360,41550,37015,32801,27205,28536,25978,25220,18987,15343,13899,9818,7087,3285,2178,697,481,222,152,61,42412,44093,46131,39858,38777,32123,28340,28518,27097,23561,18512,15726,15297,11035,7557,3779,2359,792,497,236,161
403,281,136458,145775,157382,145101,137385,119857,109396,109687,96915,82259,62409,50697,50742,37469,26137,12340,8229,2746,1644,624,451,153,69780,74610,79909,73910,68385,61014,53642,55167,49074,42741,31792,25159,23681,17475,12137,5403,3804,1197,727,273,245,128,66678,71165,77473,71191,69000,58843,55754,54520,47841,39518,30617,25538,27061,19994,14000,6937,4425,1549,917,351,206
404,494,119567,126139,134493,124859,121363,103287,86470,82981,75247,64781,49277,36495,30741,21069,14722,6411,4417,1523,1171,754,379,268,60538,64401,68022,64306,61440,53626,44015,41882,38250,33689,26116,19104,14632,9471,6622,2770,1947,640,558,428,190,226,59029,61738,66471,60553,59923,49661,42455,41099,36997,31092,23161,17391,16109,11598,8100,3641,2470,883,613,326,189
405,523,154011,172880,189918,182341,150923,125041,109567,104795,92524,76286,58218,48637,54244,42256,29858,13282,8720,2824,1659,700,500,271,78713,88499,95929,92099,78498,64617,55091,52422,47084,39254,29606,22932,24437,19473,14092,6077,4000,1337,728,306,252,252,75298,84381,93989,90242,72425,60424,54476,52373,45440,37032,28612,25705,29807,22783,15766,7205,4720,1487,931,394,248
406,2999,283986,305915,310771,271760,240967,212085,189933,180638,155735,128726,96964,76691,76343,54265,38956,17567,11233,3704,2528,1170,693,1508,144430,156144,158607,141737,122943,108405,94532,91532,79876,66807,50483,37494,36102,25780,18248,8073,5123,1714,1200,533,303,1491,139556,149771,152164,130023,118024,103680,95401,89106,75859,61919,46481,39197,40241,28485,20708,9494,6110,1990,1328,637,390
407,184,100772,102487,97035,78198,74609,62870,57616,54481,48221,38199,27674,21497,20799,15324,11398,5060,3382,1159,933,433,195,107,50659,51584,49043,40204,37283,31952,27987,27186,24378,19957,14246,10527,9763,7076,5214,2245,1440,511,396,209,91,77,50113,50903,47992,37994,37326,30918,29629,27295,23843,18242,13428,10970,11036,8248,6184,2815,1942,648,537,224,104
408,732,146698,158648,173245,155473,144827,120024,110235,109586,101331,83266,62434,50386,45242,32032,22813,9722,5728,1974,1506,863,368,365,73866,79762,86518,76624,72579,61638,53618,54209,50993,43105,31240,24591,20832,14136,10065,4195,2375,904,656,410,174,367,72832,78886,86727,78849,72248,58386,56617,55377,50338,40161,31194,25795,24410,17896,12748,5527,3353,1070,850,453,194
409,2143,302450,322051,357471,344217,321621,272022,243075,245796,223704,185666,138932,110461,100878,72702,52831,24015,13809,4736,2985,1531,776,1091,153643,164254,181323,175521,162131,138669,118958,121355,114003,97056,71283,55341,47647,32342,25259,11527,6151,2155,1328,734,330,1052,148807,157797,176148,168696,159490,133353,124117,124441,109701,88610,67649,55120,53231,40360,27572,12488,7658,2581,1657,797,446
410,11234,410866,422502,461956,429067,387787,342121,300993,287984,246581,202597,146332,116483,109413,80546,54610,25159,15348,5596,3640,1885,1172,5942,208299,215135,234989,218134,194390,173600,150199,145597,125239,107227,75026,57349,51291,36846,25227,11449,6653,2551,1619,874,550,5292,202567,207367,226967,210933,193397,168521,150794,142387,121342,95370,71306,59134,58122,43700,29383,13710,8695,3045,2021,1011,622
411,375,94250,98532,113780,108701,90455,76826,72223,74757,67594,57435,43155,36625,35128,27207,18778,8257,5170,1746,1034,451,275,203,47758,50042,57143,54607,45250,38471,34516,36805,33378,29914,21687,17719,16110,12228,8666,3628,2296,786,416,226,118,172,46492,48490,56637,54094,45205,38355,37707,37952,34216,27521,21468,18906,19018,14979,10112,4629,2874,960,618,225,157
412,206,71667,76061,86560,84876,77438,64523,58296,58757,51551,44417,32419,26652,24210,17778,12555,5909,3293,1142,827,462,182,107,36307,38095,43222,42563,38650,32920,28588,29434,25512,23223,16323,13062,11268,7855,5568,2650,1389,493,362,229,77,99,35360,37966,43338,42313,38788,31603,29708,29323,26039,21194,16096,13590,12942,9923,6987,3259,1904,649,465,233,105
413,290,69218,77920,80630,76068,72327,61435,52959,52546,48545,43553,32143,24828,21061,14673,10485,4772,2931,1133,792,358,274,134,35046,39335,40730,38358,35443,31237,26543,26482,23932,22482,16144,12298,9846,6419,4600,2022,1249,447,325,154,112,156,34172,38585,39900,37710,36884,30198,26416,26064,24613,21071,15999,12530,11215,8254,5885,2750,1682,686,467,204,162
414,1201,148265,166765,161362,137808,133562,116510,99622,96869,85816,75850,55792,42785,38056,24348,15796,6150,3713,1244,952,503,230,628,74220,83779,80848,68048,63617,59051,49330,48130,42405,38422,28376,20570,17809,10662,7074,2671,1563,531,400,232,121,573,74045,82986,80514,69760,69945,57459,50292,48739,43411,37428,27416,22215,20247,13686,8722,3479,2150,713,552,271,109
415,159,15325,20428,18274,13518,12454,11339,9542,9379,8217,6818,4706,3189,2863,1688,1044,386,249,83,77,47,35,84,7718,10418,9251,6665,5890,5953,4889,4697,4263,3518,2504,1485,1262,720,439,142,97,32,39,25,13,75,7607,10010,9023,6853,6564,5386,4653,4682,3954,3300,2202,1704,1601,968,605,244,152,51,38,22,22
416,293,51792,71719,62909,51228,50796,46543,38611,38817,33563,29197,19757,14124,11434,6479,3674,1264,762,231,242,151,52,187,25673,37074,32507,24231,23610,23701,19412,19283,16937,14719,10093,6608,4964,2568,1468,513,284,104,105,78,23,106,26119,34645,30402,26997,27186,22842,19199,19534,16626,14478,9664,7516,6470,3911,2206,751,478,127,137,73,29
417,153,26719,40354,31294,23340,23310,22331,17574,17908,15466,12854,8689,5801,4788,2326,1323,434,290,84,96,66,30,77,13331,21279,16482,11222,10948,11745,8832,8862,7987,6536,4518,2818,2125,939,543,171,120,37,43,31,17,76,13388,19075,14812,12118,12362,10586,8742,9046,7479,6318,4171,2983,2663,1387,780,263,170,47,53,35,13
418,408,80954,86485,90937,71799,65743,54056,47213,43611,35471,28768,22091,16783,16002,11067,8980,3470,2361,735,534,225,168,243,42345,45914,47909,38124,34996,28849,24386,22993,19122,15013,12262,8386,8296,5124,4391,1598,1088,324,241,100,80,165,38609,40571,43028,33675,30747,25207,22827,20618,16349,13755,9829,8397,7706,5943,4589,1872,1273,411,293,125,88
419,1480,209063,229528,250881,221929,185397,157504,136962,128685,103801,83036,65474,51203,49997,34202,28200,12499,9234,3052,2121,877,845,817,113210,126844,137417,129338,104095,84383,70183,67018,55815,43564,36272,25690,26662,17147,15223,6275,4851,1684,1076,426,427,663,95853,102684,113464,92591,81302,73121,66779,61667,47986,39472,29202,25513,23335,17055,12977,6224,4383,1368,1045,451,418
420,4005,170876,186254,204219,189577,158274,131536,117207,111641,94054,76774,63061,49675,49881,34966,29850,13687,10235,3313,2136,992,792,2148,91785,102545,111679,111225,90208,70651,60436,58108,50957,40521,34710,25171,26557,17548,16205,7042,5534,1847,1073,508,385,1857,79091,83709,92540,78352,68066,60885,56771,53533,43097,36253,28351,24504,23324,17418,13645,6645,4701,1466,1063,484,407
421,2538,178260,204919,227405,225071,206778,175886,151604,142853,121304,103967,79745,60423,54838,36417,27970,13667,9447,3737,2587,1444,1176,1344,96124,112385,124743,126423,113371,93307,78621,74279,64106,55109,43340,31148,28559,18116,14225,6587,4406,1772,1132,666,564,1194,82136,92534,102662,98648,93407,82579,72983,68574,57198,48858,36405,29275,26279,18301,13745,7080,5041,1965,1455,778,612
422,340,75810,85521,92997,82223,73371,63175,58105,54094,45948,36984,29377,22780,22790,16286,13586,6024,4376,1240,970,474,283,200,40631,45826,49929,46900,40355,33746,29868,28573,24916,19745,16220,11527,11651,7586,6535,2781,1918,557,370,197,126,140,35179,39695,43068,35323,33016,29429,28237,25521,21032,17239,13157,11253,11139,8700,7051,3243,2458,683,600,277,157
423,2325,196575,219664,218900,176187,158408,136350,120216,109161,88766,71509,57765,45393,45822,31508,24859,10228,7233,2265,1607,661,648,1271,103409,115521,116342,99248,86474,72606,62655,58187,48835,37608,31834,22794,23874,15457,12748,4988,3530,1096,706,310,302,1054,93166,104143,102558,76939,71934,63744,57561,50974,39931,33901,25931,22599,21948,16051,12111,5240,3703,1169,901,351,346
