district_id,adi,afghani,anal,angami,ao,arabic,assamese,balti,bengali,bhili,bhotia,bhumij,bishnupuriya,bodo,chakhesang,chakru,chang,coorgi,deori,dimasa,dogri,english,gadaba,gangte,garo,gondi,gujarati,halabi,halam,hindi,hmar,ho,jatapu,juang,kabui,kannada,karbi,kashmiri,khandeshi,kharia,khasi,khezha,khiemnungan,khond,kinnauri,kisan,koch,koda,kolami,kom,konda,konkani,konyak,korku,korwa,koya,kui,kuki,kurukh,ladakhi,lahauli,lahnda,lakher,lalung,lepcha,liangmei,limbu,lotha,lushai,maithili,malayalam,malto,manipuri,mao,maram,marathi,maring,miri,mishmi,mogh,monpa,munda,mundari,nepali,nicobarese,nissi,nocte,odia,others,paite,parji,pawi,phom,pochury,punjabi,rabha,rai,rengma,sangtam,sanskrit,santali,savara,sema,sherpa,shina,sindhi,tamang,tamil,tangkhul,tangsa,telugu,thado,tibetan,tripuri,tulu,urdu,vaiphei,wancho,yimchungre,zeliang,zemi,zou
523,0,0,0,0,0,24,5,0,417,2884,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,106,2099,6,0,177794,0,0,0,0,0,497,0,141,220,1,0,0,0,0,0,0,0,0,18,0,0,4281,0,5,0,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,4,177,0,0,0,0,2155311,0,0,0,1,0,0,0,128,0,0,0,54,518,0,0,0,0,0,406,0,0,0,0,22,35,0,0,0,0,455,0,2554,0,0,12521,0,0,6,3,222866,0,0,0,0,0,0
524,0,0,1,4,1,24,29,0,492,363,0,0,0,1,0,0,0,0,0,0,17,47,0,0,12,453,2489,5,0,255934,0,0,0,0,4,10816,0,3,14,0,0,0,0,0,0,0,0,0,2,0,0,159,0,5,0,0,0,0,4,0,0,94,0,0,0,0,0,0,0,53,244,0,11,0,0,2006386,0,0,0,4,0,0,0,67,0,0,0,80,156,0,0,0,0,0,197,0,0,0,0,19,4,0,0,0,0,647,0,1499,0,0,17591,0,0,2,38,156225,0,0,0,0,0,0
525,0,0,0,0,0,11,0,0,368,6677,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,413,1178,0,0,133721,0,0,0,0,0,12564,0,117,40,0,0,0,0,0,0,0,0,0,0,0,0,420,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,1415893,0,0,0,0,0,0,0,44,0,0,0,85,63,0,0,0,0,0,45,0,0,0,0,10,0,0,0,0,0,129,0,564,0,0,14747,0,1,0,6,70411,0,0,0,0,0,0
526,5,0,0,0,0,12,17,0,1058,8357,0,0,0,0,0,0,0,18,0,0,0,297,0,0,0,145,12609,9,0,336938,0,29,0,0,2,400598,0,5,122,1,4,0,0,0,0,11,0,0,17,0,0,174,0,24,0,0,0,4,0,0,0,128,0,0,0,0,0,0,0,45,497,0,2,0,0,3157460,0,0,1,0,0,0,0,215,0,4,0,1525,1465,0,0,0,0,0,654,1,0,0,0,13,5,0,0,0,0,2856,0,4597,0,1,217514,0,0,0,99,170218,0,0,0,0,0,0
527,4,0,0,0,0,24,19,0,1043,396,0,0,0,1,0,0,0,0,0,0,0,300,0,0,0,111,10066,0,0,123195,0,9,0,0,0,20216,0,13,145,0,0,0,0,0,0,0,0,0,0,0,0,547,0,41,2,0,0,1,6,0,0,60,0,0,0,0,0,0,0,89,1115,0,9,0,0,2794910,0,0,0,0,0,5,0,447,0,0,0,1053,3169,0,0,0,0,0,542,0,0,0,0,36,8,5,0,0,0,1340,0,2020,0,0,15659,0,1,0,214,26920,0,0,0,0,0,0
528,1,0,0,0,0,0,111,0,1073,2815,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,40,4076,2,0,30138,0,0,0,0,1,9240,0,3,61,4,5,0,0,0,1,0,0,0,5,0,0,15732,7,33,0,8,0,0,3,0,0,39,0,0,0,0,0,0,0,72,1121,0,1,0,0,1424153,0,0,0,0,0,17,8,1276,0,6,0,321,473,0,0,0,0,0,109,0,0,0,0,4,13,0,0,0,0,437,0,399,1,0,4241,0,0,0,63,118936,0,0,0,2,0,0
529,0,0,0,0,0,3,4,0,433,9896,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,120,1231,0,0,15370,0,0,0,0,0,7904,0,46,34,0,0,0,0,0,0,0,0,0,0,1,0,23615,0,5,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,15,629,0,1,0,0,775016,0,0,0,0,0,2,14,128,0,0,0,151,132,0,0,0,0,0,50,0,0,0,0,10,10,0,0,0,0,178,0,241,0,0,1152,0,0,0,15,13059,0,0,2,0,0,0
530,1,0,0,0,0,40,28,0,1424,3390,0,0,0,0,0,0,0,311,0,0,0,194,0,0,0,51,12613,11,0,178210,0,14,0,0,0,77484,0,16,57,5,0,0,0,0,0,0,0,0,5,0,0,236,0,1,0,0,0,21,0,0,0,121,0,0,0,0,0,0,0,212,1017,0,6,0,0,3455854,0,0,1,0,0,3,0,525,0,0,0,930,1301,4,0,0,0,0,938,0,6,0,0,32,5,0,0,0,0,17927,0,1580,0,0,16197,0,1,0,424,104805,0,0,0,0,0,0
531,0,0,0,0,0,16,14,0,1046,1178,4,0,0,0,0,0,0,32,0,0,0,166,0,0,0,24,10197,0,0,147335,0,0,0,0,0,143589,0,8,72,0,0,0,0,0,0,0,0,0,7,0,0,534,0,2,0,0,0,18,0,0,0,80,0,0,0,0,0,0,0,31,899,0,5,0,0,2426265,0,0,0,0,0,0,0,247,0,0,0,382,1029,0,0,0,0,0,499,0,0,0,0,26,1,0,0,0,1,4047,0,2377,0,0,14039,0,0,1,757,67215,0,0,0,0,0,0
532,0,0,0,1,0,105,26,0,18841,253,9,0,0,1,0,0,0,0,0,0,5,166,0,0,0,209008,3238,4,0,187004,0,0,0,0,0,2492,0,0,0,3,1,0,0,0,0,0,0,1,39095,1,0,44,0,0,0,13913,0,0,0,0,0,5995,1,0,0,0,0,0,0,41,1257,0,64,0,0,373184,0,0,0,0,0,5,0,161,0,0,0,1116,3088,0,0,0,0,0,598,0,0,0,0,3,8,0,0,0,0,152,0,2298,0,0,1627188,0,0,0,24,251755,90,0,0,0,0,0
533,0,0,0,0,0,24,19,0,417,5,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,145,5777,0,0,202749,0,0,0,0,0,40528,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1514,401,0,0,0,0,71989,0,0,0,0,0,0,0,123,0,0,0,348,2093,0,0,0,0,0,1187,0,0,0,0,7,0,0,0,0,0,121,0,2281,0,0,1839520,0,7,0,0,381957,0,0,0,0,0,0
534,0,0,0,0,0,10,33,0,605,17,0,0,0,6,0,0,0,0,0,0,7,238,0,0,0,2482,1116,0,0,66565,0,0,0,0,0,585,0,1,0,0,0,0,0,0,0,0,0,0,14,0,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,34,1025,0,0,0,0,5152,0,0,0,0,0,0,0,192,0,0,0,4604,319,0,0,0,0,0,1005,0,0,0,0,26,0,0,0,0,0,276,0,7880,0,0,3461582,0,0,1,3,222429,0,0,0,0,0,0
535,0,0,0,1,0,30,210,0,1295,61,0,0,0,1,0,0,0,4,0,0,9,211,0,0,0,164,1534,0,3,183870,0,0,0,0,0,57955,0,7,1,4,0,0,0,0,4,0,0,0,0,0,0,22,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2421,0,20,0,0,23354,0,0,0,0,0,0,4,544,0,0,0,9795,385,0,0,0,0,0,687,0,0,0,0,4,7,0,1,0,0,36,0,5189,0,0,2416362,0,0,1,11,328996,0,0,0,0,0,0
536,21,10,2,3,20,244,802,0,10106,3452,8,0,0,84,0,0,2,26,4,1,546,4088,0,0,14,1065,24311,0,1,291000,12,0,0,0,1,34892,0,291,0,3,6,5,0,20,1,0,10,2,0,1,20,1228,0,0,0,8,14,43,19,1,2,7,4,0,3,7,0,14,149,179,10406,0,354,2,1,68239,0,0,0,2,4,3,11,3078,0,2,0,8549,3082,12,0,0,0,0,9285,0,0,3,0,111,38,12,4,0,0,7276,0,45454,3,0,1709474,15,3,30,123,1704968,8,7,0,1,0,11
537,23,0,0,11,6,162,788,0,11367,882,0,4,0,25,1,2,1,20,2,4,71,2942,7,0,0,107,10758,0,0,351813,1,0,0,0,10,38281,0,186,1,48,14,2,0,16,1,0,0,0,0,2,25,889,6,1,0,140,0,20,14,0,0,4,5,0,0,0,0,4,61,494,21109,7,267,2,0,55542,0,0,0,0,2,7,1,2694,0,11,0,20256,938,5,0,0,3,4,6553,0,0,1,0,81,23,20,4,0,0,1155,0,53202,5,0,4148203,7,0,4,116,567295,3,0,0,0,0,0
538,0,0,0,0,0,47,20,0,189,12,10,4,0,0,0,0,0,0,0,0,0,169,0,0,0,368,838,0,0,331506,0,3,0,0,0,29286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,45,362,0,0,0,0,10267,0,0,0,0,0,0,0,111,0,0,0,1650,2040,0,0,0,0,0,106,0,0,0,0,16,0,36,0,0,0,27,0,5961,0,0,3346927,0,0,0,2,322974,0,0,0,0,0,0
539,0,0,0,0,0,6,34,0,367,162,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,6,151,0,0,367991,0,0,1,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,10,752,0,4,0,0,2413,0,0,0,0,0,0,4,323,0,0,0,2481,369,0,0,0,0,0,357,0,0,0,0,0,5,0,0,12,0,0,0,5743,0,0,2936691,0,2,0,5,170107,0,0,0,0,0,0
540,0,2,0,0,0,23,21,0,281,242,0,0,0,0,0,0,0,0,0,0,2,284,0,0,0,389,1234,0,0,410771,0,0,0,0,0,320,0,0,0,10,2,0,0,0,0,0,0,0,7,0,5,22,0,0,0,1434,0,0,2,0,0,0,0,0,0,0,1,0,0,36,1133,0,24,0,0,8984,0,0,0,0,0,3,0,227,0,0,0,599,338,0,0,0,0,0,657,0,0,0,0,5,3,0,0,0,0,64,0,7869,0,0,2903477,0,1,0,3,174101,0,0,0,0,0,0
541,0,0,0,0,0,26,43,0,677,7,0,0,0,1,0,0,0,0,0,0,2,159,9,0,1,213,539,3,0,300126,0,0,0,0,0,344,0,1,0,2,0,0,0,32,0,0,0,0,0,0,1,1,0,0,0,210027,0,0,0,0,0,0,0,0,0,0,0,0,0,29,787,0,2,0,0,1877,0,0,0,0,0,0,1,132,0,0,0,3667,244,0,0,0,0,0,231,0,0,0,0,5,8,0,0,0,0,4,0,4471,0,0,2137211,0,0,2,0,136485,0,0,0,0,0,0
542,0,0,0,0,0,4,4,0,405,0,0,0,0,0,0,0,0,0,0,0,0,117,2,0,0,0,178,0,0,3075,0,0,31,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,453,0,0,0,0,0,0,0,42,0,0,0,144344,66,0,0,0,0,0,21,0,0,0,0,3,0,51840,0,0,0,13,0,1058,0,0,2495524,0,0,0,0,5595,0,0,0,0,0,0
543,0,0,0,0,0,11,13,0,281,0,0,0,0,1,0,0,0,0,0,0,1,99,3819,0,0,0,312,0,0,6096,0,0,19873,0,0,85,0,0,0,0,0,0,0,3493,0,0,0,43,0,0,5758,7,0,0,0,293,2,0,0,0,0,0,0,0,0,0,0,0,1,13,369,1,8,0,0,559,0,0,0,0,0,0,0,83,0,0,0,9980,285,0,0,0,0,0,175,0,0,0,0,6,4,22612,0,0,0,206,0,2042,0,0,2258468,0,0,0,0,9475,0,0,0,0,0,0
544,0,0,0,3,0,35,407,0,6747,25,1,0,0,463,0,0,1,7,2,2,108,1353,3752,0,10,3,2204,0,0,47723,3,12,0,0,0,1227,0,30,0,4,6,0,0,35682,1,0,1,31,0,3,52146,81,0,0,0,397,1528,7,19,1,0,0,1,0,0,0,0,0,22,248,7156,0,187,6,0,2258,0,0,0,0,0,39,23,667,5,2,0,127171,1343,3,379,0,0,0,2133,1,0,1,0,8,66,17,2,0,0,620,0,8576,0,0,3930506,1,3,0,38,55082,0,0,0,0,0,0
545,1,1,0,0,0,40,101,0,972,13,0,0,0,23,0,0,0,0,0,10,4,497,0,0,0,14,488,0,0,11939,0,0,6,0,21,609,0,0,0,3,0,0,0,319,0,0,0,0,0,0,114,50,0,1,0,367,0,6,2,0,0,0,1,0,0,0,0,0,8,28,1439,0,90,0,0,869,0,0,1,0,0,0,1,333,0,0,0,6726,120,2,0,0,0,0,334,0,0,0,0,29,8,0,0,0,0,270,0,2985,0,3,5067625,2,8,0,39,57751,4,0,0,0,0,19
546,0,1,0,0,0,47,9,0,1184,0,0,0,0,1,0,0,0,0,0,0,0,97,0,0,59,8,178,0,0,11087,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,35531,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1189,0,17,0,0,916,0,0,0,0,0,0,1,298,0,0,0,2680,179,0,10,0,0,0,41,0,0,0,0,22,4,10,0,0,0,7,0,2146,0,0,3817633,0,0,0,28,63127,0,0,0,0,0,0
547,5,1,0,0,0,29,16,0,1021,3,0,0,0,0,0,0,0,0,0,0,0,695,0,0,3,55,1579,0,0,59373,0,0,2,0,0,849,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,43,0,1,0,110,0,1,1,0,0,0,0,0,0,0,0,0,6,6,2106,0,130,0,0,1883,0,0,0,0,0,0,1,339,0,0,0,5402,313,0,0,0,0,0,423,0,0,0,0,32,16,16,0,0,0,848,0,8271,0,0,4160513,0,0,0,9,273291,0,0,0,0,0,0
548,0,0,0,0,3,40,12,0,725,10,83,0,0,0,0,0,0,4,0,0,3,233,0,0,9,107,295,0,0,71033,0,0,0,0,1,1091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,36,0,2,0,0,0,0,3,0,0,0,0,0,20,36,1451,0,87,0,0,2090,0,0,0,0,0,0,0,503,0,0,0,5271,119,0,0,0,0,0,123,0,0,0,0,39,15,14,0,7,0,53,0,13416,0,0,4286073,0,0,1,0,504794,0,0,0,0,0,0
549,0,0,0,0,0,87,8,0,138,0,0,0,0,0,0,0,0,0,0,0,4,220,0,0,0,11,117,0,0,16488,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,31,0,0,1559,0,0,0,0,0,0,0,210,0,0,0,1119,20,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,17,0,19937,0,0,3173141,0,0,0,0,183423,0,0,0,0,0,0
550,0,0,0,0,0,17,14,0,471,21,0,0,0,0,0,0,0,0,0,0,4,211,0,0,0,0,399,0,0,11262,0,0,0,0,0,729,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,1656,0,39,0,0,1492,0,0,0,0,0,1,0,456,0,0,0,959,375,0,0,0,0,0,107,0,0,0,0,0,13,0,0,0,0,8,0,59033,0,0,2631802,0,0,0,9,254393,0,0,0,0,0,0
551,0,0,0,0,0,20,8,0,514,7,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,156,0,2,18093,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,1,0,0,3430,0,0,0,0,0,0,0,204,0,0,0,266,61,0,0,0,0,0,38,0,0,0,0,3,1,0,0,0,0,0,0,4001,0,0,2426530,0,0,0,4,426984,0,0,0,0,0,0
552,0,0,0,0,0,119,4,0,374,37,28,0,0,0,0,0,0,0,0,0,0,258,0,0,1,17,749,0,0,45302,0,0,0,0,0,109388,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,30,831,0,16,0,0,19166,0,0,0,0,0,0,0,245,0,0,0,488,2181,0,0,0,0,0,33,0,0,0,0,44,1,3,0,0,0,32,0,9175,0,0,3248165,0,1,0,93,616589,1,0,0,0,0,0
553,0,0,0,0,0,125,30,0,616,115,0,0,0,0,0,0,0,1,0,0,0,344,0,0,54,54,260,0,0,94041,0,0,0,0,0,198288,0,37,0,0,0,0,0,1,0,0,0,1,0,0,19,83,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1375,0,5,0,0,14193,0,0,0,0,0,0,0,336,0,0,0,500,662,0,0,0,0,0,242,0,0,0,0,4,2,0,0,0,0,81,1,10420,0,0,3339675,330,4,0,58,419146,0,0,0,0,0,0
554,0,0,0,0,0,27,26,0,211,5,2,0,0,0,0,0,0,0,0,0,3,164,0,0,0,17,2535,0,0,31506,0,0,0,0,0,14402,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,17,0,0,0,3,0,0,0,0,0,1,0,0,0,15,2620,0,10,0,0,5059,0,0,0,0,0,0,0,250,0,0,0,3500,553,0,6,0,0,0,63,0,0,0,0,44,3,25,0,0,0,33,0,432440,0,0,3305490,6,3,0,7,374906,0,0,0,0,0,0
555,1,0,0,0,0,0,90,0,1069,83,1,0,0,0,0,0,0,79,15,0,111,1057,0,0,1,0,6035,0,1,66498,0,0,0,0,0,3269063,0,25,0,0,1,0,0,0,2,0,0,0,0,2,0,21049,0,0,7,28,0,7,4,5,0,66,11,0,0,0,0,2,6,34,1618,0,56,1,0,893910,0,0,0,1,0,0,0,559,0,0,0,1008,229,4,0,0,0,0,705,0,0,0,0,35,1,0,0,0,0,1150,0,5201,0,0,39764,2,11,0,2234,467816,1,0,0,0,1,1
556,0,0,0,0,0,12,0,0,138,5,0,0,0,0,0,0,0,111,0,0,0,50,0,0,0,0,2506,0,0,40103,0,0,0,0,0,1626549,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,902,0,0,25,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,98,0,0,0,0,28032,0,0,0,0,0,0,0,63,0,0,0,87,271,0,0,0,0,0,162,0,0,0,0,4,0,0,0,0,0,199,0,1417,0,0,13089,0,0,1,219,175688,0,0,0,0,0,0
557,0,0,0,0,0,1,7,0,89,13,0,0,0,2,0,0,0,28,0,0,1,51,0,0,0,0,1351,0,0,132798,0,8,0,0,0,1632148,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,261,0,0,0,0,0,2,0,4,0,8,2,0,0,0,0,0,0,1,507,0,2,0,0,53735,0,0,0,0,0,0,0,55,0,0,0,223,106,0,0,0,0,0,93,0,0,0,0,26,0,0,0,0,0,194,0,704,0,0,15665,0,0,0,192,339009,0,0,0,0,0,0
558,0,0,0,0,0,17,35,0,358,159,1,0,0,0,0,0,0,43,0,0,24,89,0,0,0,727,1209,1,0,115829,0,0,0,0,0,902186,0,185,0,0,0,0,0,0,0,0,0,17,0,0,0,108,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,25,490,0,21,0,0,313573,0,0,0,0,0,17,0,18,0,0,0,297,154,0,0,0,0,0,463,0,0,0,0,3,0,0,0,0,0,33,0,2436,0,0,72460,0,1,0,106,292209,0,0,0,0,0,0
559,0,0,0,6,0,53,4,0,13441,34,0,0,0,0,0,0,0,42,0,0,0,147,0,0,0,0,636,6,0,72257,0,0,0,0,0,1444074,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,518,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,439,0,0,1,0,10190,0,0,0,0,0,0,0,66,0,0,0,156,81,0,0,0,0,0,91,0,0,0,0,26,0,0,0,0,0,136,0,6595,0,0,156431,0,0,0,151,223211,0,0,0,0,0,0
560,0,0,0,0,0,7,6,0,111,13,0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,0,1676,0,0,45508,0,0,0,0,0,1168653,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,862,0,0,0,0,0,0,4,0,0,12,1,0,0,0,0,0,0,0,239,0,0,0,0,6965,0,0,0,0,0,0,0,51,0,0,0,355,31,0,0,0,0,0,113,0,0,0,0,0,2,1,0,0,0,39,0,5171,0,0,57899,0,0,0,128,102026,0,0,0,0,0,0
561,9,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,17,0,0,0,45,0,0,0,0,6329,0,0,39418,0,0,0,0,0,908322,0,4,0,0,0,0,0,0,0,0,0,38,0,5,0,1326,0,0,0,0,0,0,1,1,0,43,0,0,0,0,0,0,0,6,69,0,0,0,0,7813,0,0,0,0,0,0,0,63,0,0,0,35,401,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,212,0,2070,0,0,8903,0,0,0,189,89149,0,0,0,0,0,0
562,0,0,0,1,0,24,3,0,641,264,0,0,0,0,0,0,0,37,0,0,0,813,0,0,0,4,26887,48,0,43892,0,0,0,0,0,1294476,0,24,0,0,1,0,6,0,0,0,0,20,0,0,0,16858,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,33,1667,0,3,0,0,58291,0,0,0,0,0,0,0,234,0,1,0,381,414,0,0,0,0,0,5448,0,0,0,0,17,2,0,0,0,0,866,0,9022,0,0,43644,0,6,0,3104,339854,0,0,0,0,0,0
563,0,0,0,0,2,0,28,0,778,336,400,0,0,2,0,0,1,78,0,2,147,103,1,0,1,0,887,0,0,19566,0,0,0,0,0,795570,0,115,425,0,7,0,0,0,6,0,0,56,0,8,1,261807,0,0,0,0,0,0,74,238,0,0,0,0,0,0,0,0,0,21,10437,0,35,1,0,136775,0,0,0,0,170,29,0,838,0,0,0,352,1220,0,0,0,0,0,183,0,0,0,0,93,1,0,0,3,0,40,1,4693,0,3,19570,1,10573,0,1454,170037,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,59,0,0,0,54,0,0,0,0,615,20,0,50392,0,0,0,0,0,1234821,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,276,0,0,0,0,9543,0,0,0,0,0,0,0,34,0,0,0,33,82,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,30,0,656,0,0,15575,0,3,0,279,282850,0,0,0,0,0,0
565,0,0,0,0,0,10,44,0,843,198,5,0,0,0,0,0,0,47,0,0,1,269,4,0,0,1,955,0,0,117956,0,0,0,0,0,1764713,0,16,0,0,1,0,0,0,0,0,0,2,0,0,0,1007,0,0,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,58,2309,0,38,0,0,19924,0,0,0,0,0,5,0,260,0,0,0,1198,429,0,0,0,0,0,380,0,0,0,0,4,5,0,23,0,0,284,0,25414,0,0,237403,2,3,0,823,277947,0,0,0,0,0,0
566,0,0,0,0,0,16,8,0,84,55,23,0,0,0,0,0,0,38,0,0,0,55,0,0,0,0,370,0,0,44133,0,0,0,0,0,1382860,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,3,0,0,6212,0,0,0,0,0,0,0,31,0,0,0,39,31,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,13105,0,0,89382,0,1,0,156,121651,0,0,0,0,0,0
567,0,0,0,0,0,4,11,0,262,16,0,0,0,1,0,0,0,62,0,0,2,94,0,0,0,277,2042,0,0,80013,0,0,0,0,0,1516084,0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,5468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1249,0,3,0,0,17738,0,0,0,0,0,0,0,64,0,1,0,94,1071,0,0,0,0,4,54,0,0,0,0,7,0,0,0,0,0,39,0,10455,0,0,54904,0,8,0,958,254486,0,0,0,0,0,0
568,0,0,0,0,0,48,18,0,623,337,4,0,0,9,0,0,0,176,0,0,1,130,0,0,0,0,1696,0,0,61672,0,0,0,0,0,1230352,0,23,59,0,22,0,0,0,0,0,0,0,0,0,0,25763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16759,0,7,0,0,36846,0,0,0,0,0,0,0,143,0,0,0,147,2204,0,0,0,0,0,94,0,0,0,0,15,0,0,0,0,0,95,0,73051,0,0,71260,0,1,0,8497,222700,0,0,0,0,0,0
569,0,0,0,0,0,56,67,0,528,14,1,0,0,22,0,0,0,272,0,0,0,192,0,0,0,1,419,0,0,7322,0,0,0,0,0,502697,6,428,0,0,34,0,0,12,0,0,0,40,0,17,1,143155,1,0,0,0,0,0,3,0,0,5,12,0,0,0,0,0,0,12,25130,0,42,7,0,33340,0,0,0,0,0,4,1,215,0,1,0,476,23712,0,0,0,0,0,109,0,0,0,0,26,4,3,0,1,0,11,0,10115,0,0,4410,0,33,7,370135,54262,0,0,0,0,0,0
570,5,0,0,0,0,116,40,0,110,87,52,0,0,0,0,0,0,557,0,0,3,59,0,0,0,0,296,0,0,27330,0,0,0,0,0,827796,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,14744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28170,0,0,1,0,9879,0,0,0,0,0,1,0,120,0,0,0,208,7041,0,0,0,0,0,6,0,0,0,0,25,1,0,0,0,0,2,0,42634,0,0,31700,0,2,0,62829,84138,0,0,0,0,0,0
571,0,0,0,0,0,1,91,0,377,3,17,0,0,0,0,0,0,42,0,0,0,113,0,0,0,0,706,0,0,39119,0,0,0,0,0,2276105,0,36,0,0,19,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2373,0,55,0,0,13298,0,0,0,0,0,0,0,145,0,1,0,288,68,0,0,0,0,0,103,0,0,0,0,8,4,2,0,0,0,87,0,12112,0,0,90639,0,3,4,558,241943,0,0,0,0,0,0
572,92,12,12,41,56,395,7758,0,61475,117,157,9,15,353,1,11,2,17596,2,13,457,17144,0,10,33,133,45264,0,4,530231,23,15,6,0,41,4278646,26,2252,3,48,187,3,0,1,22,3,2,17,0,21,5,64765,4,4,27,0,4,95,72,62,0,95,25,0,19,0,4,39,396,1454,283276,1,3524,25,5,184657,8,8,2,32,25,61,31,12903,3,15,2,50188,4700,114,0,0,0,1,16304,2,0,5,1,725,168,56,30,3,1,12559,3,1462672,205,23,1346095,124,492,95,47124,1165438,37,1,4,0,6,18
573,0,0,0,0,0,6,16,0,127,2,18,0,0,0,0,0,0,89,0,0,0,84,0,0,0,0,851,0,0,8604,0,0,0,0,0,1659823,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,2387,0,8,0,0,7930,0,0,0,0,0,5,1,158,0,0,0,80,53,0,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,8,0,24117,0,0,23457,0,4,0,671,76500,0,0,0,0,0,0
574,0,0,0,0,0,16,169,0,317,1,0,0,0,0,0,0,0,610,0,0,0,59,0,0,0,0,374,0,0,20365,0,0,0,0,0,1546200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13598,0,0,0,0,7498,0,0,0,0,0,32,0,137,0,0,0,298,773,0,0,0,0,0,29,0,0,0,0,33,8,0,0,0,0,0,0,16097,0,1,34770,0,4,0,21672,109443,0,0,0,0,0,0
